ixdat version = 0.2.1dev
name = 01-Ru rgo 450H-50Ag.txt AND timescan-sem190-LOW.txt
technique = EC-MS
tstamp = 1577186652.6
backend_name = BackendBase(none, address=none)
id = 9
timecol 'projected time / [s]' for: 'Ewe/V' and 'I/mA' and 'selector' and 'M4' and 'M28' and 'M44' and 'M32' and 'M18'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"], "time/s": ["projected time / [s]"]}
time_step = 2
N_header_lines = 12

projected time / [s],	Ewe/V,	I/mA,	selector,	M4,	M28,	M44,	M32,	M18
248,	1.16751,	0.118,	0.0,	7.841863462263154e-11,	1.3462787790484688e-12,	1.112724623416718e-12,	7.845802812074817e-12,	1.8503e-11
250,	1.1675849999955297,	0.118,	0.0,	7.803422485177606e-11,	1.3069210059947934e-12,	1.09359763321345e-12,	7.92644645047853e-12,	1.8661479289089363e-11
252,	1.16767,	0.118,	0.0,	7.824261859679546e-11,	1.3114517520427272e-12,	1.1240010011672726e-12,	8.099138540787363e-12,	1.849707008170909e-11
254,	1.1677499999970198,	0.118,	0.0,	7.801229881632457e-11,	1.2882466469269866e-12,	1.0983345167579587e-12,	8.195827317574507e-12,	1.8397815581807204e-11
256,	1.16768,	0.118,	0.0,	7.82640355398888e-11,	1.3092322517813207e-12,	1.0774e-12,	8.243000285632057e-12,	1.8516677482186794e-11
258,	1.1677649999955297,	0.118,	0.0,	7.798672189388069e-11,	1.315716074868141e-12,	1.09883865879901e-12,	8.552054832514466e-12,	1.8379129190900403e-11
260,	1.16786,	0.118,	0.0,	7.76381924035698e-11,	1.3099179516504022e-12,	1.0979371803921164e-12,	8.411430747581016e-12,	1.8502846177214143e-11
262,	1.1679249999955297,	0.118,	0.0,	7.822715094526837e-11,	1.277546743999859e-12,	1.0692068124217468e-12,	8.3148e-12,	1.8497970421053248e-11
264,	1.16802,	0.118,	0.0,	7.823877618137119e-11,	1.2930461494691777e-12,	1.0904734722870129e-12,	8.407410233941779e-12,	1.856144377553477e-11
266,	1.1681049999955297,	0.118,	0.0,	7.793494679669176e-11,	1.2938064066164671e-12,	1.0953739661770152e-12,	8.554433279841995e-12,	1.8567931983705714e-11
268,	1.16818,	0.118,	0.0,	7.8059e-11,	1.3101118317695833e-12,	1.0629837276018192e-12,	8.444187307595726e-12,	1.8399301791854455e-11
270,	1.1682699999940396,	0.118,	0.0,	7.790022439983512e-11,	1.2855945503863703e-12,	1.0639e-12,	8.852227472631101e-12,	1.8592065081086642e-11
272,	1.16836,	0.118,	0.0,	7.775966473925375e-11,	1.2969343224961815e-12,	1.0737923085315297e-12,	8.514585713506437e-12,	1.85833599716343e-11
274,	1.1684449999955298,	0.118,	0.0,	7.787287761967906e-11,	1.2922903820003016e-12,	1.060482499474622e-12,	8.527864418588863e-12,	1.8440921286885657e-11
276,	1.16853,	0.118,	0.0,	7.8164e-11,	1.2875080090675473e-12,	1.063817440332429e-12,	8.521062116114581e-12,	1.835095756508311e-11
278,	1.1686249999955296,	0.118,	0.0,	7.76542208834888e-11,	1.2873016754897985e-12,	1.074523569435872e-12,	8.424280574532246e-12,	1.8474143989983602e-11
280,	1.16871,	0.118,	0.0,	7.77140420178145e-11,	1.2907445859746315e-12,	1.0754182372073966e-12,	8.584403088978156e-12,	1.8528e-11
282,	1.1687999999940395,	0.118,	0.0,	7.791713608196519e-11,	1.2944624271430334e-12,	1.0684852076815912e-12,	8.455137176104067e-12,	1.859758087408374e-11
284,	1.16889,	0.118,	0.0,	7.7849e-11,	1.298281049755337e-12,	1.0589985418468612e-12,	8.53153750456158e-12,	1.8326e-11
286,	1.1689899999940396,	0.118,	0.0,	7.793865388400021e-11,	1.2991615386695352e-12,	1.0735e-12,	8.9046e-12,	1.8380384606250847e-11
288,	1.1691,	0.118,	0.0,	7.74277543968715e-11,	1.3008498007065091e-12,	1.0279364854748057e-12,	8.780849810675886e-12,	1.83748066862543e-11
290,	1.1692599999940396,	0.118,	0.0,	7.809582369087762e-11,	1.2823380760001099e-12,	1.0402362683666534e-12,	8.675703977839971e-12,	1.8212222389131168e-11
292,	1.16934,	0.118,	0.0,	7.8164e-11,	1.2855472934239482e-12,	1.0361677346368154e-12,	8.745852496203936e-12,	1.8288052091346317e-11
294,	1.1694249999955297,	0.118,	0.0,	7.76176823718841e-11,	1.2890382662312746e-12,	1.0294504901923902e-12,	8.987107307741503e-12,	1.8528e-11
296,	1.16951,	0.118,	0.0,	7.809456114838425e-11,	1.3325491001730565e-12,	1.0608843698726874e-12,	8.767942279395956e-12,	1.8336412826248782e-11
298,	1.1695899999940396,	0.118,	0.0,	7.788130764862836e-11,	1.3286205252309885e-12,	1.0545051279277992e-12,	8.811387148814585e-12,	1.8577615421638814e-11
300,	1.16968,	0.118,	0.0,	7.773613018145909e-11,	1.2997104539945097e-12,	1.0373587780932395e-12,	9.044002547010657e-12,	1.8348859949095057e-11
302,	1.169675000013411,	0.118,	0.0,	7.783905920023024e-11,	1.2973426057318276e-12,	1.0108414171187372e-12,	9.33598696903662e-12,	1.8528e-11
304,	1.16971,	0.118,	0.0,	7.795509072742342e-11,	1.3203473383532897e-12,	1.0555248529458445e-12,	9.128467455093729e-12,	1.8431023664097907e-11
306,	1.1697899999940395,	0.118,	0.0,	7.8059e-11,	1.297901969022512e-12,	1.0616449643829896e-12,	8.941273401208177e-12,	1.8528812637078932e-11
308,	1.16986,	0.118,	0.0,	7.761311833203856e-11,	1.3280514791828119e-12,	1.0911573956554207e-12,	9.673459763123838e-12,	1.8530733728989065e-11
310,	1.1699349999955297,	0.118,	0.0,	7.786888169829279e-11,	1.3222293854913585e-12,	1.0034151892864937e-12,	9.224057398030201e-12,	1.862449900024077e-11
312,	1.17002,	0.118,	0.0,	7.8059e-11,	1.2912e-12,	1.0209142014717057e-12,	8.973810062393253e-12,	1.8436163709398302e-11
314,	1.1701099999940394,	0.118,	0.0,	7.778776757769807e-11,	1.2889e-12,	1.0321577139287348e-12,	9.320135059168664e-12,	1.8483210425916437e-11
316,	1.17021,	0.118,	0.0,	7.769455118162906e-11,	1.2718962036744167e-12,	1.0169689351147993e-12,	9.040531055448795e-12,	1.8541623265970935e-11
318,	1.1702999999940396,	0.118,	0.0,	7.776083367794138e-11,	1.2916723435377929e-12,	1.009013429823587e-12,	9.531707973191048e-12,	1.8548521055014257e-11
320,	1.1704,	0.118,	0.0,	7.786992307779123e-11,	1.3023431948655828e-12,	1.034826627265682e-12,	9.235462131180073e-12,	1.850802958600751e-11
322,	1.1704999999940395,	0.118,	0.0,	7.813997631826202e-11,	1.3550287906440217e-12,	1.0054057215054511e-12,	9.034446542460142e-12,	1.851656015155334e-11
324,	1.17064,	0.118,	0.0,	7.795130768977556e-11,	1.2945282049901435e-12,	1.0029615384723905e-12,	9.41793589431896e-12,	1.855441025703123e-11
326,	1.1706699999940395,	0.118,	0.0,	7.778935500387488e-11,	1.2745372743723054e-12,	9.8823e-13,	9.524056856486115e-12,	1.848494085337868e-11
328,	1.17076,	0.118,	0.0,	7.783088165408895e-11,	1.2658386586109084e-12,	1.0080859960348214e-12,	9.361597633495602e-12,	1.8591885602338475e-11
330,	1.1708399999940395,	0.118,	0.0,	7.777504723674261e-11,	1.2668676474668376e-12,	1.014620348947008e-12,	9.793826615579879e-12,	1.8577745516366708e-11
332,	1.17093,	0.118,	0.0,	7.765749704069388e-11,	1.3166082839880518e-12,	1.0189e-12,	9.376813609822093e-12,	1.8632437869149106e-11
334,	1.1710049999955296,	0.118,	0.0,	7.80397396078649e-11,	1.2765779157136193e-12,	1.0064199228125682e-12,	9.242234916896777e-12,	1.8405684441940604e-11
336,	1.1711,	0.118,	0.0,	7.691e-11,	1.286074368109878e-12,	1.0001152241666578e-12,	1.017904858298377e-11,	1.848603105574966e-11
338,	1.1712449999806285,	0.118,	0.0,	7.748395845943968e-11,	1.2739603529394614e-12,	9.977074525161392e-13,	9.712439680236932e-12,	1.842344380892278e-11
340,	1.17136,	0.118,	0.0,	7.760371062517969e-11,	1.2902454407201257e-12,	1.0010934777949018e-12,	9.371654337388608e-12,	1.8415533997788032e-11
342,	1.1714499999940395,	0.118,	0.0,	7.774503552672169e-11,	1.268455620283356e-12,	9.803606522794134e-13,	9.361047505774715e-12,	1.8503246553981355e-11
344,	1.17154,	0.118,	0.0,	7.803213008975963e-11,	1.2730934875764895e-12,	9.906103541009046e-13,	9.377063341386425e-12,	1.840344377237378e-11
346,	1.1716349999955298,	0.118,	0.0,	7.752248715643269e-11,	1.3066909318875229e-12,	9.712203741737645e-13,	9.401132341764354e-12,	1.841484810384329e-11
348,	1.1717,	0.118,	0.0,	7.7327e-11,	1.2792556219161655e-12,	9.613050889096584e-13,	9.47855444548292e-12,	1.85499408623274e-11
350,	1.1717899999940395,	0.118,	0.0,	7.757499998871391e-11,	1.3039769220676864e-12,	9.58942304703665e-13,	9.634146119890224e-12,	1.859684613442106e-11
352,	1.17188,	0.118,	0.0,	7.7849e-11,	1.2854441784141876e-12,	9.660581677112174e-13,	9.568064493413511e-12,	1.8503e-11
354,	1.1719649999955297,	0.118,	0.0,	7.760474360078852e-11,	1.2782954589017134e-12,	9.735495657043082e-13,	9.44013112865105e-12,	1.8426463478456742e-11
356,	1.17205,	0.118,	0.0,	7.742115382792248e-11,	1.2538218911245527e-12,	9.504844351561536e-13,	9.627007689421059e-12,	1.8427e-11
358,	1.1721349999955297,	0.118,	0.0,	7.7327e-11,	1.2867193345722948e-12,	9.609831701114313e-13,	1.006221732941079e-11,	1.8484854040795444e-11
360,	1.17223,	0.118,	0.0,	7.737989928573872e-11,	1.2680183111282293e-12,	9.728450661059747e-13,	1.0305268570005197e-11,	1.854758290866289e-11
362,	1.1723049999985098,	0.118,	0.0,	7.797781370739731e-11,	1.2816753469671506e-12,	9.592030815006995e-13,	9.646444279088324e-12,	1.840453307580302e-11
364,	1.17238,	0.118,	0.0,	7.728188362048189e-11,	1.2925749518284044e-12,	9.67005817565145e-13,	9.723019327655022e-12,	1.8369568042746047e-11
366,	1.1724749999955297,	0.118,	0.0,	7.758792310788747e-11,	1.2427106462131415e-12,	9.744348518983198e-13,	9.729926168768387e-12,	1.8631e-11
368,	1.17257,	0.118,	0.0,	7.798768639709383e-11,	1.2582526622110144e-12,	9.407840827552154e-13,	1.0238378701042199e-11,	1.8528e-11
370,	1.1727299999940395,	0.118,	0.0,	7.781493691406397e-11,	1.2853420170683259e-12,	9.536757409621953e-13,	9.893788942761668e-12,	1.8446309647441445e-11
372,	1.17281,	0.118,	0.0,	7.764749112455252e-11,	1.3231001970597397e-12,	9.61455246529235e-13,	9.868091716013896e-12,	1.848051873689903e-11
374,	1.1729049999955297,	0.118,	0.0,	7.694882241623842e-11,	1.2793153854763105e-12,	9.403121293742994e-13,	9.937518338010788e-12,	1.8436479273100742e-11
376,	1.17301,	0.118,	0.0,	7.805361538081718e-11,	1.2798589744005737e-12,	9.3199923119897e-13,	9.840605138013531e-12,	1.8532897430182048e-11
378,	1.1730849999985098,	0.118,	0.0,	7.680905532298901e-11,	1.2798045367014153e-12,	9.348002188442858e-13,	1.0738270182815802e-11,	1.833777710988699e-11
380,	1.17316,	0.118,	0.0,	7.7953e-11,	1.2997905283886174e-12,	9.477482207487612e-13,	9.98093731449968e-12,	1.863401777205636e-11
382,	1.1732549999955297,	0.118,	0.0,	7.7849e-11,	1.2489607223749169e-12,	9.4586554999564e-13,	9.74014430316908e-12,	1.8513773562291637e-11
384,	1.17334,	0.118,	0.0,	7.754239140118039e-11,	1.2834006023230894e-12,	9.598009525811973e-13,	9.742719561395763e-12,	1.8528e-11
386,	1.1734299999940396,	0.118,	0.0,	7.745725245102408e-11,	1.2932563041924867e-12,	9.221294182470771e-13,	9.803457284602118e-12,	1.8341902927062663e-11
388,	1.17353,	0.118,	0.0,	7.735612824072279e-11,	1.2795652828986427e-12,	9.272666678234903e-13,	9.960391697391856e-12,	1.8245932994985922e-11
390,	1.1736249999955297,	0.118,	0.0,	7.748347537187658e-11,	1.254594478281806e-12,	9.292669863137382e-13,	1.0007569014987925e-11,	1.8489942781418585e-11
392,	1.17372,	0.118,	0.0,	7.701046761798955e-11,	1.2838769244949182e-12,	9.4156e-13,	1.0213798783689255e-11,	1.8589964485042997e-11
394,	1.1738049999955296,	0.118,	0.0,	7.747652064954254e-11,	1.2582007876513275e-12,	9.34970017902556e-13,	1.0181185413719744e-11,	1.8335325442790823e-11
396,	1.17389,	0.118,	0.0,	7.777034512352972e-11,	1.3083084765549227e-12,	9.293134082141534e-13,	1.0493899379618037e-11,	1.8631e-11
398,	1.1739849999955296,	0.118,	0.0,	7.7327e-11,	1.2886692300349116e-12,	9.230550286384465e-13,	1.042586981780493e-11,	1.8528e-11
400,	1.17404,	0.118,	0.0,	7.716497051863085e-11,	1.2681272206253196e-12,	9.285266668782807e-13,	1.0158512775259961e-11,	1.857683230406593e-11
402,	1.1741399999940396,	0.118,	0.0,	7.711951602142662e-11,	1.2566421758972961e-12,	9.161697777957473e-13,	1.0216563663897936e-11,	1.8329941691483592e-11
404,	1.17424,	0.118,	0.0,	7.728097975388438e-11,	1.2611320657914767e-12,	9.20857168887234e-13,	1.0831941514465333e-11,	1.8519107867835944e-11
406,	1.1743249999955296,	0.118,	0.0,	7.722933530663895e-11,	1.2778419827527683e-12,	9.33327617966797e-13,	1.0522824112667024e-11,	1.840334500232742e-11
408,	1.17442,	0.118,	0.0,	7.787509470435749e-11,	1.286455620223253e-12,	8.939574751900118e-13,	1.0101214980866559e-11,	1.8560045372176273e-11
410,	1.1745099999940396,	0.118,	0.0,	7.801195857206544e-11,	1.2707911227634738e-12,	8.97040237906017e-13,	9.423175163178012e-12,	1.8687733720289376e-11
412,	1.1746,	0.118,	0.0,	7.754742600243357e-11,	1.2580268253537189e-12,	9.367049524373829e-13,	1.0304491149240835e-11,	1.8528e-11
414,	1.1747099999940396,	0.118,	0.0,	7.753520511334993e-11,	1.2674244558224924e-12,	9.037880065854319e-13,	1.0315962563578291e-11,	1.8414276150334445e-11
416,	1.17479,	0.118,	0.0,	7.707430771227537e-11,	1.2912e-12,	9.232672230142075e-13,	1.1135940816242556e-11,	1.865785799142963e-11
418,	1.1748899999940394,	0.118,	0.0,	7.723495852950748e-11,	1.2771759404837593e-12,	9.136446557555283e-13,	1.1155522765919025e-11,	1.8314856017506603e-11
420,	1.17499,	0.118,	0.0,	7.715263321345e-11,	1.2777779172654562e-12,	9.058176340599065e-13,	1.1238593561663418e-11,	1.856024461841739e-11
422,	1.1750699999970198,	0.118,	0.0,	7.73140769786392e-11,	1.297842600464987e-12,	9.068175141264192e-13,	1.1051709985177605e-11,	1.8606011842867568e-11
424,	1.17515,	0.118,	0.0,	7.722851763975591e-11,	1.2565589619267661e-12,	9.092132261046193e-13,	1.0644539429642523e-11,	1.8528e-11
426,	1.1752349999955296,	0.118,	0.0,	7.77082642758782e-11,	1.2857116156377757e-12,	9.184598602303998e-13,	1.0315637664404992e-11,	1.85780620873915e-11
428,	1.17532,	0.118,	0.0,	7.755223063683629e-11,	1.2793615494763256e-12,	9.038200023982935e-13,	1.0251384753295537e-11,	1.8557923104595694e-11
430,	1.1754099999940395,	0.118,	0.0,	7.699869666524268e-11,	1.2758739721391562e-12,	8.915899504499882e-13,	1.091305316757794e-11,	1.871122324903165e-11
432,	1.17549,	0.118,	0.0,	7.706779081542921e-11,	1.2494413990139722e-12,	9.060564810779342e-13,	1.1036173756602361e-11,	1.8566879656921757e-11
434,	1.1755799999940395,	0.118,	0.0,	7.797579886664172e-11,	1.2522053255754024e-12,	8.961285203140166e-13,	9.736504651725454e-12,	1.8512402357710653e-11
436,	1.17568,	0.118,	0.0,	7.772184016267014e-11,	1.238067849323211e-12,	8.999850913796865e-13,	1.0548546521251702e-11,	1.844801975065271e-11
438,	1.1757899999940395,	0.118,	0.0,	7.729273370383049e-11,	1.269563511233419e-12,	8.981988959385134e-13,	1.078909667098046e-11,	1.8698226836246397e-11
440,	1.17587,	0.118,	0.0,	7.707317139781012e-11,	1.2559514781247414e-12,	8.786846719910351e-13,	1.1296219038735731e-11,	1.8528e-11
442,	1.1759649999955297,	0.118,	0.0,	7.802054444790342e-11,	1.2698461564289316e-12,	8.923874961556766e-13,	9.995243113958445e-12,	1.8619216968208974e-11
444,	1.17606,	0.118,	0.0,	7.757573385290089e-11,	1.2894209108154575e-12,	8.784946542695267e-13,	1.0677013603026929e-11,	1.8464808704582904e-11
446,	1.1761699999910593,	0.118,	0.0,	7.761628161054301e-11,	1.2607242742989626e-12,	9.069344684480779e-13,	1.0828490217083595e-11,	1.8427e-11
448,	1.17626,	0.118,	0.0,	7.784578995110302e-11,	1.2496115342636206e-12,	8.49880589185483e-13,	1.0554871165763467e-11,	1.84826774998213e-11
450,	1.1763499999940394,	0.118,	0.0,	7.691184912503452e-11,	1.2729136088783865e-12,	9.06142602886181e-13,	1.1895044365363477e-11,	1.880886685617884e-11
452,	1.17643,	0.118,	0.0,	7.68135651767893e-11,	1.2930518004307303e-12,	9.059431241484837e-13,	1.2534186289019246e-11,	1.8527089171901482e-11
454,	1.1765099999970199,	0.118,	0.0,	7.665512233831569e-11,	1.2937521441203215e-12,	8.632571522346669e-13,	1.1530388268327085e-11,	1.850432633152829e-11
456,	1.17654,	0.118,	0.0,	7.681522782025214e-11,	1.2888434883743897e-12,	8.645705355906762e-13,	1.1702141962989159e-11,	1.8478e-11
458,	1.1766399999970198,	0.118,	0.0,	7.695482552065882e-11,	1.284067163136826e-12,	8.700269553670623e-13,	1.0848332352854733e-11,	1.850757590185809e-11
460,	1.17674,	0.118,	0.0,	7.7639e-11,	1.2260355999872092e-12,	8.581365106427802e-13,	1.0166119383290572e-11,	1.8455512822876146e-11
462,	1.1768249999955296,	0.118,	0.0,	7.741407690549668e-11,	1.2386319541502812e-12,	8.612221573139119e-13,	1.0007091833459714e-11,	1.851563312324757e-11
464,	1.17693,	0.118,	0.0,	7.714301081136622e-11,	1.2532869814513156e-12,	8.567376632932238e-13,	1.1169944837837736e-11,	1.8508776125175872e-11
466,	1.1770249999925495,	0.118,	0.0,	7.770323059304848e-11,	1.290003838820604e-12,	8.695114110051081e-13,	1.0614410429517813e-11,	1.8467410213671444e-11
468,	1.17711,	0.118,	0.0,	7.776978403272589e-11,	1.2774896505169027e-12,	8.562470729579706e-13,	1.0492888396162355e-11,	1.8644183418668695e-11
470,	1.1772049999925494,	0.118,	0.0,	7.746738259137333e-11,	1.287835814791856e-12,	8.755852220463532e-13,	1.080705230532201e-11,	1.8447438844721022e-11
472,	1.1773,	0.118,	0.0,	7.747243587997622e-11,	1.2759639036130526e-12,	8.49411065627657e-13,	1.0850291944273062e-11,	1.8521079858237338e-11
474,	1.1773949999985098,	0.118,	0.0,	7.704236324275202e-11,	1.2517516563494688e-12,	8.809004277970146e-13,	1.1912862761864045e-11,	1.8396204807120522e-11
476,	1.17733,	0.118,	0.0,	7.703623084562889e-11,	1.2511335302128556e-12,	8.573780758726027e-13,	1.1749899343149721e-11,	1.8478e-11
478,	1.17740499999851,	0.118,	0.0,	7.738197341774384e-11,	1.246288862280377e-12,	8.51774915583614e-13,	1.1385778080307545e-11,	1.8536695282769324e-11
480,	1.1775,	0.118,	0.0,	7.716702667678339e-11,	1.2709008928000407e-12,	8.54662604316364e-13,	1.1227257357353262e-11,	1.8513281067071336e-11
482,	1.1775899999940396,	0.118,	0.0,	7.699761253178619e-11,	1.2440232774554582e-12,	8.602409259762169e-13,	1.0909833317697403e-11,	1.8528e-11
484,	1.1777,	0.118,	0.0,	7.744597346123605e-11,	1.2447253456834479e-12,	8.615461153945992e-13,	1.0914571898959423e-11,	1.8314338262375195e-11
486,	1.1777949999955297,	0.118,	0.0,	7.747770127215335e-11,	1.2304656835311337e-12,	8.492966548256829e-13,	1.0459754045391222e-11,	1.8616837299804258e-11
488,	1.1779,	0.118,	0.0,	7.638006997350591e-11,	1.2675240590694998e-12,	8.616992495269248e-13,	1.1934502006807392e-11,	1.847530867095977e-11
490,	1.1779999999940396,	0.118,	0.0,	7.713604911875919e-11,	1.2796214395128808e-12,	8.364538278121205e-13,	1.1441712395805363e-11,	1.849319840054124e-11
492,	1.17807,	0.118,	0.0,	7.738700000752406e-11,	1.2873076969234126e-12,	8.370638468440338e-13,	1.0949269194812913e-11,	1.844857691938724e-11
494,	1.1781749999925495,	0.118,	0.0,	7.657811024970401e-11,	1.231935871431725e-12,	8.510226751802951e-13,	1.1480668303902897e-11,	1.8373760517889037e-11
496,	1.17829,	0.118,	0.0,	7.745726053324064e-11,	1.2566719425740849e-12,	8.397149704067092e-13,	1.1178514034565919e-11,	1.8499595194837924e-11
498,	1.1783649999955297,	0.118,	0.0,	7.723297609794819e-11,	1.237618031546495e-12,	8.180744340591541e-13,	1.1221781269045272e-11,	1.832809165948746e-11
500,	1.17847,	0.118,	0.0,	7.713790231750397e-11,	1.2167173543342337e-12,	8.459825348410919e-13,	1.055763173896973e-11,	1.8535649922031947e-11
502,	1.1785799999940396,	0.118,	0.0,	7.673284304226828e-11,	1.2540603484015139e-12,	8.495672835257925e-13,	1.1275257538400911e-11,	1.8520874758054504e-11
504,	1.17868,	0.118,	0.0,	7.740730767190592e-11,	1.2527e-12,	8.38644438493646e-13,	1.0653090628550416e-11,	1.83519970348157e-11
506,	1.1788099999910593,	0.118,	0.0,	7.811924091658077e-11,	1.2489707976254073e-12,	8.441872116780907e-13,	9.102359175588946e-12,	1.8301e-11
508,	1.17891,	0.118,	0.0,	7.759848124252296e-11,	1.268006411814276e-12,	8.275232433769477e-13,	9.690235545531838e-12,	1.837641221681326e-11
510,	1.1789749999955297,	0.118,	0.0,	7.635234038439473e-11,	1.2246097581626625e-12,	8.622427807743385e-13,	1.1660523182798874e-11,	1.8314798775647632e-11
512,	1.17908,	0.118,	0.0,	7.726572487740488e-11,	1.2620379683020833e-12,	8.577116946765408e-13,	1.2085576901752729e-11,	1.8503e-11
514,	1.1791799999940396,	0.118,	0.0,	7.654540229352103e-11,	1.2699004942835969e-12,	8.229294192602722e-13,	1.2744220828285945e-11,	1.8427e-11
516,	1.17929,	0.118,	0.0,	7.542323488073168e-11,	1.264e-12,	8.481639521375846e-13,	1.508922823996391e-11,	1.8620100002939725e-11
518,	1.1793749999955296,	0.118,	0.0,	7.789028633308281e-11,	1.2286378596677464e-12,	8.168100855876427e-13,	1.0228060953864152e-11,	1.83379533764354e-11
520,	1.1794,	0.118,	0.0,	7.81182426739186e-11,	1.228319723989331e-12,	8.060468522796956e-13,	8.559943568035355e-12,	1.8305597626065593e-11
522,	1.1793849999925494,	0.118,	0.0,	7.65052217142438e-11,	1.2286955563852922e-12,	8.285367430985577e-13,	1.2092384821717442e-11,	1.8503e-11
524,	1.1795,	0.118,	0.0,	7.815221397010692e-11,	1.2097912257255074e-12,	7.995242725834607e-13,	9.733508446977961e-12,	1.8329316577569278e-11
526,	1.1796149999955297,	0.118,	0.0,	7.68908105849366e-11,	1.2485039454741037e-12,	8.518545645440598e-13,	1.3122113230465376e-11,	1.8427e-11
528,	1.17972,	0.118,	0.0,	7.795870407220839e-11,	1.2494612434117467e-12,	8.175714805089272e-13,	1.0047991250225722e-11,	1.8326e-11
530,	1.1797999999910593,	0.118,	0.0,	7.662276941047842e-11,	1.2684696188242485e-12,	8.280642379153661e-13,	1.3022864432021913e-11,	1.8577878659777453e-11
532,	1.1799,	0.118,	0.0,	7.701404180311114e-11,	1.230310293456243e-12,	8.171728753466618e-13,	1.1004454354761764e-11,	1.8182515564682845e-11
534,	1.1800049999955298,	0.118,	0.0,	7.665892025205589e-11,	1.2497940785676078e-12,	8.108256557509068e-13,	1.1411857824724754e-11,	1.8432242587334896e-11
536,	1.18012,	0.118,	0.0,	7.766709761360388e-11,	1.253954043711016e-12,	8.150866167719721e-13,	1.0670512841216039e-11,	1.8528e-11
538,	1.1802099999910594,	0.118,	0.0,	7.759558249225197e-11,	1.2385776709189278e-12,	8.171778107386971e-13,	1.0148577747027696e-11,	1.8432218450450485e-11
540,	1.18031,	0.118,	0.0,	7.637258281730835e-11,	1.2690943783999338e-12,	8.184560951642878e-13,	1.2574650906272808e-11,	1.824920414650846e-11
542,	1.1803949999955297,	0.118,	0.0,	7.705742125532327e-11,	1.2499120312041503e-12,	8.157142889318282e-13,	1.110659650098377e-11,	1.8418325423510424e-11
544,	1.18052,	0.118,	0.0,	7.66360640633582e-11,	1.2576538465336663e-12,	8.401571777492909e-13,	1.2680769303441504e-11,	1.847197435095593e-11
546,	1.1806149999925495,	0.118,	0.0,	7.633497389951244e-11,	1.2596464475629577e-12,	8.227757617873777e-13,	1.2632944902074383e-11,	1.8317937865857328e-11
548,	1.18069,	0.118,	0.0,	7.698905130279068e-11,	1.2632997020002709e-12,	8.258070893510123e-13,	1.1541213023016094e-11,	1.839671992916099e-11
550,	1.1807999999940395,	0.118,	0.0,	7.652020102214329e-11,	1.273832147432039e-12,	8.06836721471593e-13,	1.2835614786796407e-11,	1.8388851069027592e-11
552,	1.18091,	0.118,	0.0,	7.740595854855275e-11,	1.2330769250302845e-12,	8.129407408211193e-13,	1.1067340305392116e-11,	1.8416390526834553e-11
554,	1.181019999985099,	0.118,	0.0,	7.651952312895483e-11,	1.264e-12,	8.139913349748321e-13,	1.2134359799051216e-11,	1.848813012670514e-11
556,	1.18113,	0.118,	0.0,	7.702241128288954e-11,	1.2383039429826871e-12,	8.1112e-13,	1.1485686357753917e-11,	1.843851380758726e-11
558,	1.18124499999851,	0.118,	0.0,	7.6807e-11,	1.2656130047702529e-12,	8.079363914758064e-13,	1.2007704068916611e-11,	1.8326e-11
560,	1.18135,	0.118,	0.0,	7.705879485467282e-11,	1.219373865301489e-12,	7.826757103110634e-13,	1.1113544421569218e-11,	1.832014101237143e-11
562,	1.1814199999910593,	0.118,	0.0,	7.704308803477244e-11,	1.2306498977668595e-12,	8.117905687247474e-13,	1.1333351722915272e-11,	1.8406819500195625e-11
564,	1.18152,	0.118,	0.0,	7.780888883299006e-11,	1.235e-12,	8.12196754949154e-13,	1.1032105179577623e-11,	1.8326e-11
566,	1.1816249999955297,	0.118,	0.0,	7.691e-11,	1.2257482154579895e-12,	7.857658877988933e-13,	1.1867950802064602e-11,	1.845750491979354e-11
568,	1.18172,	0.118,	0.0,	7.67803698166293e-11,	1.2597660764670034e-12,	8.274941426805962e-13,	1.18310769076309e-11,	1.833048520676112e-11
570,	1.1818249999925494,	0.118,	0.0,	7.772611521778387e-11,	1.250173081741368e-12,	7.9253e-13,	1.048584250923578e-11,	1.8325192313045966e-11
572,	1.18189,	0.118,	0.0,	7.683980966201931e-11,	1.2451357985282943e-12,	8.068813213374766e-13,	1.1675524656338642e-11,	1.8634054246578433e-11
574,	1.1820099999940394,	0.118,	0.0,	7.754823081365165e-11,	1.2481906333705146e-12,	7.889513884755882e-13,	1.125165986625046e-11,	1.8456383614811486e-11
576,	1.18208,	0.118,	0.0,	7.7327e-11,	1.2307171595551779e-12,	7.952100600419843e-13,	1.1089349131347484e-11,	1.837918934433476e-11
578,	1.1822099999910594,	0.118,	0.0,	7.619996535312287e-11,	1.2367909220357094e-12,	8.003451863991363e-13,	1.2683090921659507e-11,	1.8516214997140857e-11
580,	1.18229,	0.118,	0.0,	7.731542515856361e-11,	1.2470669614215765e-12,	7.920204164565221e-13,	1.1343147828663127e-11,	1.8503e-11
582,	1.1824049999985098,	0.118,	0.0,	7.679675210423503e-11,	1.2554565621061837e-12,	7.854967932447609e-13,	1.2586239171591628e-11,	1.837455975675282e-11
